Lieu de surveillance : Entité de classement;Lieu de surveillance : Entité de classement : Identifiant;Lieu de surveillance : Entité de classement : Rang du lieu;Lieu de surveillance : Entité de classement : Libellé;Lieu de surveillance : Mnémonique;Lieu de surveillance : Libellé;Coordonnées passage : Coordonnées minx;Coordonnées passage : Coordonnées maxx;Coordonnées passage : Coordonnées miny;Coordonnées passage : Coordonnées maxy;Coordonnées passage : Coordonnées redéfinies;Passage : Date;Passage : Jour;Passage : Mois;Passage : Année;Echantillon : Identifiant interne;Echantillon : Libellé du taxon support;Résultat : Code paramètre;Résultat : Libellé fraction;Résultat : Libellé méthode;Résultat : Libellé précision;Résultat : Valeur de la mesure;Résultat : Valeur qualitative;Résultat : Symbole unité de mesure associé au quintuplet;Résultat : Libellé unité de mesure associé au quintuplet;Résultat : Commentaires;Résultat : Identifiant
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;08/09/2008;08;09;2008;60327497;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;21.2;;mg.kg-1;Milligramme par kilogramme;;63826043
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;22/09/2008;22;09;2008;60020542;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60033841
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;06/10/2008;06;10;2008;60020600;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60033886
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;20/10/2008;20;10;2008;60020620;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60033942
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;22/10/2008;22;10;2008;60327301;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;21.8;;mg.kg-1;Milligramme par kilogramme;;63826000
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;04/11/2008;04;11;2008;60326513;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;63825379
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;17/11/2008;17;11;2008;60326423;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;13.1;;mg.kg-1;Milligramme par kilogramme;;63825284
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;17/11/2008;17;11;2008;60326441;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;63825291
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;25/11/2008;25;11;2008;60326685;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;9.0;;mg.kg-1;Milligramme par kilogramme;;63825648
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;10/12/2008;10;12;2008;60326693;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;13.2;;mg.kg-1;Milligramme par kilogramme;;63825956
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;22/12/2008;22;12;2008;60313341;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;6;;mg.kg-1;Milligramme par kilogramme;;63731724
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;20/01/2009;20;01;2009;60011220;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;15.2;;mg.kg-1;Milligramme par kilogramme;;60015924
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;03/02/2009;03;02;2009;60032685;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;7.1;;mg.kg-1;Milligramme par kilogramme;;60050723
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;11/02/2009;11;02;2009;60032766;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60050848
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;23/02/2009;23;02;2009;60035180;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60055886
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;09/03/2009;09;03;2009;60035163;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60055866
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;23/03/2009;23;03;2009;60035140;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60055813
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;06/04/2009;06;04;2009;60035132;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60055783
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;20/04/2009;20;04;2009;60035105;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.5;;mg.kg-1;Milligramme par kilogramme;;60055568
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;20/04/2009;20;04;2009;60095860;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;11.9;;mg.kg-1;Milligramme par kilogramme;;60733480
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;20/04/2009;20;04;2009;60095861;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;5.2;;mg.kg-1;Milligramme par kilogramme;;60733481
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;04/05/2009;04;05;2009;60035104;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60055561
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;18/05/2009;18;05;2009;60035102;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60055550
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;02/06/2009;02;06;2009;60036060;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;0.6;;mg.kg-1;Milligramme par kilogramme;;60062539
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;15/06/2009;15;06;2009;60041589;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2;;mg.kg-1;Milligramme par kilogramme;;60076319
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;22/06/2009;22;06;2009;60041585;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.5;;mg.kg-1;Milligramme par kilogramme;;60076303
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;07/07/2009;07;07;2009;60047310;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60108188
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;20/07/2009;20;07;2009;60047311;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;1.2;;mg.kg-1;Milligramme par kilogramme;;60108195
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;22/07/2009;22;07;2009;60090801;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;19.5;;mg.kg-1;Milligramme par kilogramme;;60721600
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;03/08/2009;03;08;2009;60047312;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60108202
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;17/08/2009;17;08;2009;60048175;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60118096
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;07/09/2009;07;09;2009;60051282;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60129954
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;22/09/2009;22;09;2009;60051283;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60129991
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;22/09/2009;22;09;2009;60051284;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;7.8;;mg.kg-1;Milligramme par kilogramme;;60129992
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;06/10/2009;06;10;2009;60066164;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60371386
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;19/10/2009;19;10;2009;60066181;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60371527
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;26/10/2009;26;10;2009;60066190;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;4.5;;mg.kg-1;Milligramme par kilogramme;;60371557
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;09/11/2009;09;11;2009;60066184;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60371534
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;02/12/2009;02;12;2009;60073380;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2.7;;mg.kg-1;Milligramme par kilogramme;;60561446
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;08/12/2009;08;12;2009;60077089;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60660308
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;14/12/2009;14;12;2009;60086223;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;3.3;;mg.kg-1;Milligramme par kilogramme;;60712896
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;21/12/2009;21;12;2009;60090229;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60720758
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;28/12/2009;28;12;2009;60090228;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2.4;;mg.kg-1;Milligramme par kilogramme;;60720751
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;04/01/2010;04;01;2010;60089962;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60720249
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;11/01/2010;11;01;2010;60090025;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2.9;;mg.kg-1;Milligramme par kilogramme;;60720297
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;18/01/2010;18;01;2010;60090051;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60720334
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;25/01/2010;25;01;2010;60090054;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2.7;;mg.kg-1;Milligramme par kilogramme;;60720342
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;01/02/2010;01;02;2010;60091260;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60726462
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;15/02/2010;15;02;2010;60096087;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60733990
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;01/03/2010;01;03;2010;60097182;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;60752690
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;29/03/2010;29;03;2010;60108001;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;36;;mg.kg-1;Milligramme par kilogramme;;61295563
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;12/04/2010;12;04;2010;60108043;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;28;;mg.kg-1;Milligramme par kilogramme;;61295605
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;19/04/2010;19;04;2010;60117976;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;14.7;;mg.kg-1;Milligramme par kilogramme;;61368445
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;26/04/2010;26;04;2010;60156773;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;12.6;;mg.kg-1;Milligramme par kilogramme;;61730871
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;02/05/2010;02;05;2010;60156772;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2.9;;mg.kg-1;Milligramme par kilogramme;;61730868
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;10/05/2010;10;05;2010;60156208;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LQ;0.5;;mg.kg-1;Milligramme par kilogramme;;61727473
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;25/05/2010;25;05;2010;60155916;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;61727062
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;07/06/2010;07;06;2010;60118199;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;61889389
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;28/06/2010;28;06;2010;60119121;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;61372490
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;19/07/2010;19;07;2010;60157547;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;61735573
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;02/08/2010;02;08;2010;60159324;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;61750419
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;16/08/2010;16;08;2010;60160797;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;61758808
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;30/08/2010;30;08;2010;60161502;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;61761872
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;13/09/2010;13;09;2010;60162847;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;61772209
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;27/09/2010;27;09;2010;60164367;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;61781789
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;12/10/2010;12;10;2010;60165683;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;61807251
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;13/10/2010;13;10;2010;60166025;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;95.8;;mg.kg-1;Milligramme par kilogramme;;61807244
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;26/10/2010;26;10;2010;60167110;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;61815039
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;22/11/2010;22;11;2010;60169288;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;61856041
Zones marines;043;1;043 - Concarneau large - Glénan;043-P-001;Les Glénan;-3.9867012004;-3.9867012004;47.7333201782;47.7333201782;0;06/12/2010;06;12;2010;60169284;Polititapes rhomboides;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;Inf. LD;0.15;;mg.kg-1;Milligramme par kilogramme;;61855867
